Open,High,Low,Close,Adj Close,Volume
46.8125,46.859375,46.171875,46.171875,28.218618392944336,355600
46.3125,46.3125,45.734375,46.171875,28.218618392944336,397500
46.28125,46.28125,46.015625,46.0625,28.151790618896484,266400
46.078125,46.171875,45.828125,45.90625,28.056289672851562,176600
46.078125,46.171875,45.984375,46.140625,28.199539184570312,223000
46.140625,46.265625,46.0,46.109375,28.18043327331543,479500
46.359375,46.53125,46.328125,46.46875,28.400068283081055,324000
46.46875,46.46875,46.09375,46.234375,28.2568359375,195900
46.21875,46.4375,46.171875,46.171875,28.218618392944336,5200
46.203125,46.25,45.984375,46.0625,28.151790618896484,72600
46.296875,46.296875,45.34375,45.375,27.731611251831055,84200
45.296875,45.390625,45.0,45.390625,27.74117088317871,461900
45.421875,45.453125,45.171875,45.25,27.655229568481445,345200
45.25,45.578125,45.203125,45.453125,27.779369354248047,188700
45.65625,46.015625,45.640625,45.9375,28.075380325317383,213600
46.140625,46.75,46.140625,46.625,28.495569229125977,461400
46.6875,46.75,46.578125,46.6875,28.53376579284668,162400
47.21875,47.328125,46.796875,46.84375,28.629255294799805,1564500
47.0,47.0625,46.6875,47.046875,28.753406524658203,72800
47.0,47.0625,46.90625,46.953125,28.696102142333984,282300
46.90625,46.90625,46.6875,46.84375,28.629255294799805,132100
46.671875,47.234375,46.65625,47.0625,28.762950897216797,136700
47.0625,47.0625,46.609375,46.75,28.571964263916016,290300
46.625,46.6875,46.359375,46.5625,28.457365036010742,87800
46.578125,46.765625,46.15625,46.171875,28.218618392944336,149600
46.015625,46.3125,46.0,46.21875,28.247291564941406,91800
46.390625,46.4375,46.171875,46.390625,28.35232162475586,201000
46.5625,46.671875,46.453125,46.671875,28.524215698242188,210300
46.765625,47.703125,46.765625,47.65625,29.125818252563477,192100
47.546875,47.59375,47.46875,47.484375,29.020795822143555,36300
47.28125,47.28125,46.9375,46.953125,28.696102142333984,435200
46.8125,47.234375,46.6875,46.6875,28.53376579284668,115600
46.84375,47.015625,46.78125,46.9375,28.68655776977539,87000
47.15625,47.15625,46.328125,46.328125,28.314125061035156,124400
46.4375,46.59375,46.3125,46.46875,28.400068283081055,115000
46.625,46.984375,46.546875,46.828125,28.619722366333008,308300
47.328125,47.328125,46.5,46.90625,28.667448043823242,318500
46.9375,47.03125,46.546875,46.578125,28.466922760009766,172100
46.515625,46.5625,46.28125,46.40625,28.36186408996582,302200
46.609375,46.859375,46.609375,46.84375,28.629255294799805,181400
46.796875,47.09375,46.328125,46.6875,28.53376579284668,316900
46.765625,46.84375,46.609375,46.84375,28.629255294799805,106900
46.875,46.875,46.34375,46.53125,28.438268661499023,104700
46.546875,46.625,46.265625,46.46875,28.400068283081055,269300
46.4375,46.578125,46.0,46.0,28.113590240478516,283100
45.828125,46.0,45.0,45.0,27.50242805480957,483600
